Iden fiber,Project,Year,No,Biomass type,Tea type,Variety,Bag tissue,Enterprise,Sieving mm,Grinder type,Sampling period (3 weeks),Repetition,N dose (kg/ha),N type,N formula,Producer,Site,Parcel,Farm type,Longitude,Latitude,Burying date,Sample initial weight (g),Total initial weight (g),Bag initial weight (g),Removal date,Bag final weight (g),Sample final weight (g),C perc (%),S perc (%),N perc (%),C ajust perc (%),S ajust perc (%),N ajust perc (%)
CA9_P5,Prelevement,2018,152,Sencha,Green tea,C,Nylon,Lipton,1,Moulin_cafe,5,2,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,1.753,2.113,0.359,2018-08-27,,0.5943,50.25,0.424,5.4343,51.65864648,0.410003047,5.508940363
CA9_P5,Prelevement,2018,168,Sencha,Green tea,C,Nylon,Lipton,1,Moulin_cafe,5,2,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,1.741,2.112,0.371,2018-08-27,,0.6309,50.145,0.44,5.5089,51.55070304,0.42547486,5.584564998
CA9_P5,Sortes,2018,255,Sencha,Green tea,C,Papier,Lipton,0,Aucun,5,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,1.999,0.254583333,2018-08-27,0.2456,0.6253,51.111,0.443,5.1131,52.54689803,0.438851197,5.230371887
CA9_P5,Sortes,2018,256,Sencha,Green tea,C,Papier,Lipton,0,Aucun,5,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,2.071,0.254583333,2018-08-27,0.2213,0.6545,51.111,0.443,5.1131,52.54689803,0.438851197,5.230371887
CA9_P5,Sortes,2018,257,Sencha,Green tea,C,Papier,Lipton,0,Aucun,5,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,2.082,0.254583333,2018-08-27,0.2507,0.64,51.111,0.443,5.1131,52.54689803,0.438851197,5.230371887
CA9_P5,Sortes,2018,258,Sencha,Green tea,C,Papier,Lipton,0,Aucun,5,2,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,2.088,0.254583333,2018-08-27,0.2668,0.6565,51.707,0.428,4.7524,53.15964189,0.423991675,4.861399025
CA9_P5,Sortes,2018,259,Sencha,Green tea,C,Papier,Lipton,0,Aucun,5,2,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,2.037,0.254583333,2018-08-27,0.263947059,,51.707,0.428,4.7524,53.15964189,0.423991675,4.861399025
CA9_P5,Sortes,2018,260,Sencha,Green tea,C,Papier,Lipton,0,Aucun,5,2,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,2.16,0.254583333,2018-08-27,0.2613,0.7247,51.707,0.428,4.7524,53.15964189,0.423991675,4.861399025
CA9_P6,Prelevement,2018,183,Sencha,Green tea,C,Nylon,Lipton,1,Moulin_cafe,6,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,1.714,2.076,0.362,2018-09-17,,0.5166,49.26,0.347,4.5249,50.3261165,0.348464135,4.632409146
CA9_P6,Prelevement,2018,188,Sencha,Green tea,C,Nylon,Lipton,1,Moulin_cafe,6,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,1.812,2.174,0.361,2018-09-17,,0.6145,49.26,0.347,4.5249,50.3261165,0.348464135,4.632409146
CA9_P6,Prelevement,2018,187,Sencha,Green tea,C,Nylon,Lipton,1,Moulin_cafe,6,2,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,1.82,2.188,0.368,2018-09-17,,0.5893,50.322,0.388,4.4237,51.41110099,0.389637131,4.528804689
CA9_P6,Prelevement,2018,193,Sencha,Green tea,C,Nylon,Lipton,1,Moulin_cafe,6,2,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,1.819,2.182,0.363,2018-09-17,,0.5473,50.322,0.388,4.4237,51.41110099,0.389637131,4.528804689
CA9_P6,Sortes,2018,261,Sencha,Green tea,C,Papier,Lipton,0,Aucun,6,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,2.152,0.254583333,2018-09-17,0.263947059,0.586552941,49.997,0.432,4.4071,51.53145252,0.419871363,4.498525452
CA9_P6,Sortes,2018,262,Sencha,Green tea,C,Papier,Lipton,0,Aucun,6,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,2.085,0.254583333,2018-09-17,0.263947059,0.620352941,49.997,0.432,4.4071,51.53145252,0.419871363,4.498525452
CA9_P6,Sortes,2018,263,Sencha,Green tea,C,Papier,Lipton,0,Aucun,6,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,2.031,0.254583333,2018-09-17,0.263947059,0.558652941,49.997,0.432,4.4071,51.53145252,0.419871363,4.498525452
CA9_P6,Sortes,2018,264,Sencha,Green tea,C,Papier,Lipton,0,Aucun,6,2,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,2.091,0.254583333,2018-09-17,0.263947059,0.669852941,50.425,0.478,4.6657,51.97258822,0.464579888,4.762490118
CA9_P6,Sortes,2018,265,Sencha,Green tea,C,Papier,Lipton,0,Aucun,6,2,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,2.088,0.254583333,2018-09-17,0.263947059,0.618852941,50.425,0.478,4.6657,51.97258822,0.464579888,4.762490118
CA9_P6,Sortes,2018,266,Sencha,Green tea,C,Papier,Lipton,0,Aucun,6,2,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,2.114,0.254583333,2018-09-17,0.263947059,0.662752941,50.425,0.478,4.6657,51.97258822,0.464579888,4.762490118
CA9_P7,Prelevement,2018,33,Sencha,Green tea,C,Nylon,Lipton,1,Moulin_cafe,7,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,1.794,2.16,0.366,2018-10-08,,0.5624,,,,,,
CA9_P7,Prelevement,2018,34,Sencha,Green tea,C,Nylon,Lipton,1,Moulin_cafe,7,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,1.843,2.21,0.368,2018-10-08,,0.5956,,,,,,
CA9_P7,Prelevement,2018,149,Sencha,Green tea,C,Nylon,Lipton,1,Moulin_cafe,7,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,1.723,2.083,0.36,2018-10-08,,,50.054,0.438,4.8561,51.30658286,0.444300479,4.963704789
CA9_P7,Prelevement,2018,177,Sencha,Green tea,C,Nylon,Lipton,1,Moulin_cafe,7,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,1.814,2.179,0.365,2018-10-08,,0.2977,49.941,0.394,4.5566,51.19075507,0.399667555,4.657568263
CA9_P7,Prelevement,2018,35,Sencha,Green tea,C,Nylon,Lipton,1,Moulin_cafe,7,2,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,1.898,2.261,0.362,2018-10-08,,0.6397,49.313,0.349,4.0539,50.54703961,0.354020245,4.143729092
CA9_P7,Prelevement,2018,36,Sencha,Green tea,C,Nylon,Lipton,1,Moulin_cafe,7,2,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,1.794,2.159,0.364,2018-10-08,,0.661,49.313,0.349,4.0539,50.54703961,0.354020245,4.143729092
CA9_P7,Sortes,2018,267,Sencha,Green tea,C,Papier,Lipton,0,Aucun,7,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,2.101,0.254583333,2018-10-08,0.263947059,0.614052941,50.18,0.382,4.5729,51.99772118,0.375298246,4.670682202
CA9_P7,Sortes,2018,268,Sencha,Green tea,C,Papier,Lipton,0,Aucun,7,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,2.053,0.254583333,2018-10-08,0.263947059,0.562652941,50.18,0.382,4.5729,51.99772118,0.375298246,4.670682202
CA9_P7,Sortes,2018,269,Sencha,Green tea,C,Papier,Lipton,0,Aucun,7,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,2.089,0.254583333,2018-10-08,0.263947059,0.685352941,50.18,0.382,4.5729,51.99772118,0.375298246,4.670682202
CA9_P7,Sortes,2018,270,Sencha,Green tea,C,Papier,Lipton,0,Aucun,7,2,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,2.099,0.254583333,2018-10-08,0.263947059,0.620352941,50.333,0.407,4.669,52.15626346,0.399859649,4.768837105
CA9_P7,Sortes,2018,271,Sencha,Green tea,C,Papier,Lipton,0,Aucun,7,2,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,1.978,0.254583333,2018-10-08,0.263947059,0.679452941,50.333,0.407,4.669,52.15626346,0.399859649,4.768837105
CA9_P7,Sortes,2018,272,Sencha,Green tea,C,Papier,Lipton,0,Aucun,7,2,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,2.093,0.254583333,2018-10-08,0.263947059,0.621052941,50.333,0.407,4.669,52.15626346,0.399859649,4.768837105
Car_001,Caracterisation,2017,0,Sencha,Green tea,C,Nylon,Lipton,1,Broyeur,0,1,,,,,,,,,,,,,,,,,48.191,0.175,3.7952,48.80267521,0.179332616,3.811191011
Car_001,Caracterisation,2017,0,Sencha,Green tea,C,Nylon,Lipton,1,Broyeur,0,2,,,,,,,,,,,,,,,,,47.835,0.175,3.8196,48.58307855,0.175553214,3.846160021
Car_001,Caracterisation,2017,0,Sencha,Green tea,C,Nylon,Lipton,1,Broyeur,0,3,,,,,,,,,,,,,,,,,47.7,0.182,3.7772,48.45258924,0.187312432,3.798116199
Car_001,Caracterisation,2017,0,Sencha,Green tea,C,Nylon,Lipton,1,Broyeur,0,4,,,,,,,,,,,,,,,,,48.292,0.187,3.8713,49.00225959,0.19225054,3.887952945
Car_001,Caracterisation,2017,0,Sencha,Green tea,C,Nylon,Lipton,1,Broyeur,0,5,,,,,,,,,,,,,,,,,47.904,0.19,3.7518,48.13812042,0.194913793,3.764303806
Car_001,Caracterisation,2017,0,Sencha,Green tea,C,Nylon,Lipton,1,Broyeur,0,6,,,,,,,,,,,,,,,,,46.921,0.2,3.5798,47.7601538,0.192712551,3.698447756
Car_001,Caracterisation,2018,0,Sencha,Green tea,C,Nylon,Lipton,1,Broyeur,0,1,,,,,,,,,,,,,,,,,48.475,0.202,3.8209,49.33583219,0.202141556,3.870407839
Car_001,Caracterisation,2018,0,Sencha,Green tea,C,Nylon,Lipton,1,Broyeur,0,2,,,,,,,,,,,,,,,,,48.519,0.213,3.9145,49.44042429,0.214124604,3.963173592
Car_001,Caracterisation,2018,0,Sencha,Green tea,C,Nylon,Lipton,1,Broyeur,0,3,,,,,,,,,,,,,,,,,48.075,0.214,3.8858,49.16471386,0.221925926,3.924911884
Car_001,Caracterisation,2018,0,Sencha,Green tea,C,Nylon,Lipton,1,Broyeur,0,4,,,,,,,,,,,,,,,,,48.38,0.309,3.7697,49.07432338,0.291255446,3.799591894
Car_001,Caracterisation,2018,0,Sencha,Green tea,C,Nylon,Lipton,1,Broyeur,0,5,,,,,,,,,,,,,,,,,48.657,0.24,3.9777,49.75110347,0.2176,3.992007018
Car_001,Caracterisation,2018,0,Sencha,Green tea,C,Nylon,Lipton,1,Broyeur,0,6,,,,,,,,,,,,,,,,,48.31,0.314,3.9033,49.47117463,0.293066667,3.943980922
Car_001,Caracterisation,2018,0,Sencha,Green tea,C,Nylon,Lipton,1,Broyeur,0,7,,,,,,,,,,,,,,,,,48.504,0.264,3.7419,49.2279403,0.241661538,3.772236165
Car_001,Caracterisation,2018,0,Sencha,Green tea,C,Nylon,Lipton,1,Broyeur,0,8,,,,,,,,,,,,,,,,,48.592,,,49.17047619,,
Car_001,Caracterisation,2018,0,Sencha,Green tea,C,Nylon,Lipton,1,Broyeur,0,9,,,,,,,,,,,,,,,,,48.654,,,49.23321429,,
Car_001,Caracterisation,2018,0,Sencha,Green tea,C,Nylon,Lipton,1,Broyeur,0,10,,,,,,,,,,,,,,,,,48.665,,,49.24434524,,
Car_001,Caracterisation,2018,0,Sencha,Green tea,C,Nylon,Lipton,1,Broyeur,0,11,,,,,,,,,,,,,,,,,48.63,,,49.20892857,,
Car_001,Caracterisation,2018,0,Sencha,Green tea,C,Nylon,Lipton,1,Broyeur,0,12,,,,,,,,,,,,,,,,,48.638,,,49.21702381,,
Car_001,Caracterisation,2018,0,Sencha,Green tea,C,Nylon,Lipton,1,Broyeur,0,13,,,,,,,,,,,,,,,,,48.695,,,49.27470238,,
Car_001,Caracterisation,2018,0,Sencha,Green tea,C,Nylon,Lipton,1,Broyeur,0,14,,,,,,,,,,,,,,,,,47.317,0.279,3.7176,48.01198315,0.257871845,3.742462513
Car_001,Caracterisation,2018,0,Sencha,Green tea,C,Nylon,Lipton,1,Broyeur,0,15,,,,,,,,,,,,,,,,,47.336,0.268,3.7767,48.41562564,0.272290288,3.874580576
Car_002,Caracterisation,2017,0,Green tea,Green tea,G,Nylon,Lipton,1,Broyeur,0,1,,,,,,,,,,,,,,,,,49.244,0.18,3.5087,50.04049226,0.18095037,3.539328807
Car_002,Caracterisation,2017,0,Green tea,Green tea,G,Nylon,Lipton,1,Broyeur,0,2,,,,,,,,,,,,,,,,,48.166,0.202,3.3944,48.40140089,0.207224138,3.405712682
Car_002,Caracterisation,2017,0,Green tea,Green tea,G,Nylon,Lipton,1,Broyeur,0,3,,,,,,,,,,,,,,,,,48.177,0.207,3.3631,49.0386166,0.19945749,3.47456552
Car_002,Caracterisation,2017,0,Green tea,Green tea,G,Nylon,Lipton,1,Broyeur,0,4,,,,,,,,,,,,,,,,,49.228,0.191,3.5612,49.97542172,0.193438298,3.580290711
Car_002,Caracterisation,2017,0,Green tea,Green tea,G,Nylon,Lipton,1,Broyeur,0,5,,,,,,,,,,,,,,,,,48.921,0.179,3.4962,49.76962862,0.186850877,3.502629652
Car_002,Caracterisation,2017,0,Green tea,Green tea,G,Nylon,Lipton,1,Broyeur,0,6,,,,,,,,,,,,,,,,,49.179,0.186,3.488,49.99983544,0.185221757,3.516897585
Car_002,Caracterisation,2017,0,Green tea,Green tea,G,Nylon,Lipton,1,Broyeur,0,7,,,,,,,,,,,,,,,,,49.348,0.168,3.4845,49.97144225,0.17327844,3.514607653
Car_002,Caracterisation,2018,0,Green tea,Green tea,G,Nylon,Lipton,1,Broyeur,0,1,,,,,,,,,,,,,,,,,49.447,0.217,3.5205,50.32509323,0.217152067,3.566115522
Car_002,Caracterisation,2018,0,Green tea,Green tea,G,Nylon,Lipton,1,Broyeur,0,2,,,,,,,,,,,,,,,,,48.09,0.231,3.4678,49.00327715,0.232219641,3.510919244
Car_002,Caracterisation,2018,0,Green tea,Green tea,G,Nylon,Lipton,1,Broyeur,0,3,,,,,,,,,,,,,,,,,48.987,0.211,3.5139,50.09738612,0.218814815,3.549268586
Car_002,Caracterisation,2018,0,Green tea,Green tea,G,Nylon,Lipton,1,Broyeur,0,4,,,,,,,,,,,,,,,,,49.13,0.291,3.442,49.86328358,0.266376923,3.469904829
Car_002,Caracterisation,2018,0,Green tea,Green tea,G,Nylon,Lipton,1,Broyeur,0,5,,,,,,,,,,,,,,,,,49.501,,,50.09029762,,
Car_002,Caracterisation,2018,0,Green tea,Green tea,G,Nylon,Lipton,1,Broyeur,0,6,,,,,,,,,,,,,,,,,49.514,,,50.10345238,,
Car_002,Caracterisation,2018,0,Green tea,Green tea,G,Nylon,Lipton,1,Broyeur,0,7,,,,,,,,,,,,,,,,,49.616,,,50.20666667,,
Car_002,Caracterisation,2018,0,Green tea,Green tea,G,Nylon,Lipton,1,Broyeur,0,8,,,,,,,,,,,,,,,,,49.544,,,50.13380952,,
Car_002,Caracterisation,2018,0,Green tea,Green tea,G,Nylon,Lipton,1,Broyeur,0,9,,,,,,,,,,,,,,,,,49.509,,,50.09839286,,
Car_002,Caracterisation,2018,0,Green tea,Green tea,G,Nylon,Lipton,1,Broyeur,0,10,,,,,,,,,,,,,,,,,49.433,,,50.0214881,,
Car_002,Caracterisation,2018,0,Green tea,Green tea,G,Nylon,Lipton,1,Broyeur,0,11,,,,,,,,,,,,,,,,,49.517,0.283,3.4563,50.24429633,0.261568932,3.479414995
Car_002,Caracterisation,2018,0,Green tea,Green tea,G,Nylon,Lipton,1,Broyeur,0,12,,,,,,,,,,,,,,,,,48.969,0.252,3.4588,50.08587063,0.256034152,3.548441575
Car_003,Caracterisation,2017,0,Matcha,Green tea,T,Nylon,Lipton,1,Broyeur,0,1,,,,,,,,,,,,,,,,,48.229,0.226,3.8739,49.09154659,0.217765182,4.002295313
Car_003,Caracterisation,2018,0,Matcha,Green tea,T,Nylon,Lipton,1,Broyeur,0,1,,,,,,,,,,,,,,,,,46.77,0.212,3.8434,47.60055433,0.212148563,3.893199374
Car_003,Caracterisation,2018,0,Matcha,Green tea,T,Nylon,Lipton,1,Broyeur,0,2,,,,,,,,,,,,,,,,,47.983,0.216,3.9193,48.89424511,0.217140444,3.968033276
Car_004,Caracterisation,2017,0,Menthe,Green tea,M,Nylon,Lipton,1,Broyeur,0,1,,,,,,,,,,,,,,,,,45.859,0.229,2.7689,46.67916057,0.22065587,2.860671543
Car_004,Caracterisation,2018,0,Menthe,Green tea,M,Nylon,Lipton,1,Broyeur,0,1,,,,,,,,,,,,,,,,,45.512,0.206,2.8876,46.32021443,0.206144359,2.925014964
Car_004,Caracterisation,2018,0,Menthe,Green tea,M,Nylon,Lipton,1,Broyeur,0,2,,,,,,,,,,,,,,,,,46.318,0.211,2.922,47.1976251,0.212114044,2.95833267
Car_005,Caracterisation,2017,0,Orange,Green tea,O,Nylon,Lipton,1,Broyeur,0,1,,,,,,,,,,,,,,,,,46.953,0.189,2.604,47.7927261,0.18211336,2.69030615
Car_005,Caracterisation,2018,0,Orange,Green tea,O,Nylon,Lipton,1,Broyeur,0,1,,,,,,,,,,,,,,,,,45.557,0.18,2.5933,46.36601355,0.180126139,2.626901685
Car_005,Caracterisation,2018,0,Orange,Green tea,O,Nylon,Lipton,1,Broyeur,0,2,,,,,,,,,,,,,,,,,46.689,0.175,2.6482,47.57567076,0.17592397,2.681128192
Car_006,Caracterisation,2017,0,Noir,Noir,B,Nylon,Selection,1,Broyeur,0,1,,,,,,,,,,,,,,,,,47.19,0.185,3.7294,,,
Car_006,Caracterisation,2018,0,Noir,Noir,B,Nylon,Selection,1,Broyeur,0,1,,,,,,,,,,,,,,,,,45.558,0.209,3.5342,46.36703131,0.209146461,3.579993034
Car_006,Caracterisation,2018,0,Noir,Noir,B,Nylon,Selection,1,Broyeur,0,2,,,,,,,,,,,,,,,,,47.335,0.212,3.722,48.23393894,0.213119324,3.768280012
Car_007,Caracterisation,2017,0,Hibiscus,Rouge,H,Nylon,Lipton,1,Broyeur,0,1,,,,,,,,,,,,,,,,,49.051,0.0478,0.89824,49.73167966,0.049516431,0.901945546
Car_007,Caracterisation,2017,0,Hibiscus,Rouge,H,Nylon,Lipton,1,Broyeur,0,2,,,,,,,,,,,,,,,,,45.112,0.0321,0.84017,45.84255514,0.03418255,0.845640049
Car_007,Caracterisation,2017,0,Hibiscus,Rouge,H,Nylon,Lipton,1,Broyeur,0,3,,,,,,,,,,,,,,,,,49.72,0.0494,0.91097,50.45126205,0.050787041,0.914888666
Car_007,Caracterisation,2017,0,Hibiscus,Rouge,H,Nylon,Lipton,1,Broyeur,0,4,,,,,,,,,,,,,,,,,45.119,0.0397,0.84501,46.9878557,0.042417957,0.847603192
Car_007,Caracterisation,2017,0,Hibiscus,Rouge,H,Nylon,Lipton,1,Broyeur,0,5,,,,,,,,,,,,,,,,,46.495,0.0977,0.87276,46.55764966,0.096684407,0.875975996
Car_007,Caracterisation,2017,0,Hibiscus,Rouge,H,Nylon,Lipton,1,Broyeur,0,6,,,,,,,,,,,,,,,,,46.399,0.0728,0.89536,47.38086412,0.077006222,0.903733757
Car_007,Caracterisation,2017,0,Hibiscus,Rouge,H,Nylon,Lipton,1,Broyeur,0,7,,,,,,,,,,,,,,,,,45.228,0.0866,0.85006,46.03687551,0.083444534,0.878234119
Car_007,Caracterisation,2018,0,Hibiscus,Rouge,H,Nylon,Lipton,1,Broyeur,0,1,,,,,,,,,,,,,,,,,46.94,0.0867,0.88656,47.77357324,0.086760757,0.89804726
Car_007,Caracterisation,2018,0,Hibiscus,Rouge,H,Nylon,Lipton,1,Broyeur,0,2,,,,,,,,,,,,,,,,,45.828,0.0844,0.83358,46.69831951,0.084845618,0.843944883
Car_007,Caracterisation,2018,0,Hibiscus,Rouge,H,Nylon,Lipton,1,Broyeur,0,3,,,,,,,,,,,,,,,,,48.671,0.0759,0.91152,49.77422337,0.078711111,0.920694755
Car_007,Caracterisation,2018,0,Hibiscus,Rouge,H,Nylon,Lipton,1,Broyeur,0,4,,,,,,,,,,,,,,,,,49.941,0.188,0.90403,50.657726,0.17720396,0.91119852
Car_007,Caracterisation,2018,0,Hibiscus,Rouge,H,Nylon,Lipton,1,Broyeur,0,5,,,,,,,,,,,,,,,,,47.489,0.153,0.86807,48.55683977,0.13872,0.87119228
Car_007,Caracterisation,2018,0,Hibiscus,Rouge,H,Nylon,Lipton,1,Broyeur,0,6,,,,,,,,,,,,,,,,,49.511,0.157,0.88455,50.70104175,0.146533333,0.893768945
Car_007,Caracterisation,2018,0,Hibiscus,Rouge,H,Nylon,Lipton,1,Broyeur,0,7,,,,,,,,,,,,,,,,,50.219,0.144,0.82259,50.96853731,0.131815385,0.829258865
Car_007,Caracterisation,2018,0,Hibiscus,Rouge,H,Nylon,Lipton,1,Broyeur,0,8,,,,,,,,,,,,,,,,,50.344,,,50.94333333,,
Car_007,Caracterisation,2018,0,Hibiscus,Rouge,H,Nylon,Lipton,1,Broyeur,0,9,,,,,,,,,,,,,,,,,50.34,,,50.93928571,,
Car_007,Caracterisation,2018,0,Hibiscus,Rouge,H,Nylon,Lipton,1,Broyeur,0,10,,,,,,,,,,,,,,,,,50.498,,,51.09916667,,
Car_007,Caracterisation,2018,0,Hibiscus,Rouge,H,Nylon,Lipton,1,Broyeur,0,11,,,,,,,,,,,,,,,,,50.251,,,50.84922619,,
Car_007,Caracterisation,2018,0,Hibiscus,Rouge,H,Nylon,Lipton,1,Broyeur,0,12,,,,,,,,,,,,,,,,,50.204,,,50.80166667,,
Car_007,Caracterisation,2018,0,Hibiscus,Rouge,H,Nylon,Lipton,1,Broyeur,0,13,,,,,,,,,,,,,,,,,50.327,,,50.92613095,,
Car_007,Caracterisation,2018,0,Hibiscus,Rouge,H,Nylon,Lipton,1,Broyeur,0,14,,,,,,,,,,,,,,,,,50.143,0.171,0.86156,50.8794909,0.158050485,0.867321929
Car_007,Caracterisation,2018,0,Hibiscus,Rouge,H,Nylon,Lipton,1,Broyeur,0,15,,,,,,,,,,,,,,,,,48.01,0.154,0.88644,49.10499803,0.156465315,0.909413828
Car_008,Caracterisation,2017,0,Cranberry residu,Aucun,N,Nylon,Producteur,1,Broyeur,0,1,,,,,,,,,,,,,,,,,51.368,0.0356,0.76561,52.21108558,0.035750211,0.772293307
Car_008,Caracterisation,2017,0,Cranberry residu,Aucun,N,Nylon,Producteur,1,Broyeur,0,2,,,,,,,,,,,,,,,,,49.927,0.0347,0.78261,51.55123042,0.03622193,0.785700606
Car_008,Caracterisation,2017,0,Cranberry residu,Aucun,N,Nylon,Producteur,1,Broyeur,0,3,,,,,,,,,,,,,,,,,49.29,0.0615,0.76095,50.17152193,0.059259109,0.786170685
Car_008,Caracterisation,2017,0,Cranberry residu,Aucun,N,Nylon,Producteur,1,Broyeur,0,4,,,,,,,,,,,,,,,,,52.739,0.132,1.1374,54.06729691,0.138855249,1.174779343
Car_008,Caracterisation,2017,0,Cranberry residu,Aucun,N,Nylon,Producteur,1,Broyeur,0,5,,,,,,,,,,,,,,,,,50.495,0.0474,0.74858,51.3077174,0.0476,0.75631504
Car_008,Caracterisation,2017,0,Cranberry residu,Aucun,N,Nylon,Producteur,1,Broyeur,0,6,,,,,,,,,,,,,,,,,51.34,0.0527,0.79667,52.14798297,0.052644701,0.801997958
Car_008,Caracterisation,2017,0,Cranberry residu,Aucun,N,Nylon,Producteur,1,Broyeur,0,7,,,,,,,,,,,,,,,,,52.208,0.0341,0.75859,52.86757431,0.035171398,0.76514456
Car_008,Caracterisation,2017,0,Cranberry residu,Aucun,N,Nylon,Producteur,1,Broyeur,0,8,,,,,,,,,,,,,,,,,51.036,0.0343,0.77257,51.52330228,0.035648035,0.779245354
Car_008,Caracterisation,2017,0,Cranberry residu,Aucun,N,Nylon,Producteur,1,Broyeur,0,9,,,,,,,,,,,,,,,,,51.143,0.044,0.77209,51.92861749,0.044467091,0.777801127
Car_008,Caracterisation,2017,0,Cranberry residu,Aucun,N,Nylon,Producteur,1,Broyeur,0,10,,,,,,,,,,,,,,,,,51.355,0.0277,0.78055,52.33387075,0.028883242,0.788406498
Car_008,Caracterisation,2018,0,Cranberry residu,Aucun,N,Nylon,Producteur,1,Broyeur,0,1,,,,,,,,,,,,,,,,,50.858,0.0621,0.77026,51.82384423,0.062427878,0.77983755
Car_008,Caracterisation,2018,0,Cranberry residu,Aucun,N,Nylon,Producteur,1,Broyeur,0,2,,,,,,,,,,,,,,,,,51.281,0.0644,0.77768,52.44338412,0.066785185,0.785507611
Car_008,Caracterisation,2018,0,Cranberry residu,Aucun,N,Nylon,Producteur,1,Broyeur,0,3,,,,,,,,,,,,,,,,,52.239,0.163,0.75904,53.01868657,0.149207692,0.765193655
Car_008,Caracterisation,2018,0,Cranberry residu,Aucun,N,Nylon,Producteur,1,Broyeur,0,4,,,,,,,,,,,,,,,,,52.307,,,52.92970238,,
Car_008,Caracterisation,2018,0,Cranberry residu,Aucun,N,Nylon,Producteur,1,Broyeur,0,5,,,,,,,,,,,,,,,,,52.443,,,53.06732143,,
Car_008,Caracterisation,2018,0,Cranberry residu,Aucun,N,Nylon,Producteur,1,Broyeur,0,6,,,,,,,,,,,,,,,,,52.053,,,52.67267857,,
Car_008,Caracterisation,2018,0,Cranberry residu,Aucun,N,Nylon,Producteur,1,Broyeur,0,7,,,,,,,,,,,,,,,,,52.268,,,52.8902381,,
